salary_id,employer_name,location_name,location_state,location_country,location_latitude,location_longitude,job_title,job_title_category,job_title_rank,total_experience_years,employer_experience_years,annual_base_pay,signing_bonus,annual_bonus,stock_value_bonus,comments,submitted_at
1334,vevo,san francisco,,,,,technical product manager,Management,,4,1,135000,0,,10000,,3/21/16 14:40
1335,freelance,zÃ_rich,,,,,front end developer,Web,,9,3,110000,0,0,0,,3/21/16 14:40
1337,cisco,"reading, uk",,,,,software developer,Software,,3,2,59013,0,6399,~6000 GBP,This is at the low end of 'grade 8',3/21/16 14:41
1338,blink creative,"melbourne, australia",,AU,-27,133,junior web developer,Web,Junior,4,1,38150,0,0,0,,3/21/16 14:41
1342,craftsy,"denver, co",CO,US,39.82,-105.1,lead engineer,Engineering,,11,4,120000,0,0,0,I have a standard cliff/monthly vest option grant but i value it at zero.,3/21/16 14:41
1343,sonar,san francisco,,,,,software engineer,Software,,5,1,95000,0,0,0,Sonar is the worst.,3/21/16 14:41
1344,shutterstock,"new york, ny",NY,US,40.71,-73.99,infrastructure engineer,Engineering,,8,1.5,139000,,10,5000,,3/21/16 14:42
1345,mozilla,uk,,,,,senior software engineer,Software,Senior,,,85000,0,25000,,,3/21/16 14:42
1346,neuvoo,venezuela,,VE,8,-66,full stack software engineer,Web,,3,0,8400,0,0,0,,3/21/16 14:42
1350,sogeti,dfw,,,,,consultant,Other,,3,1,69000,,,,,3/21/16 14:43
1352,buch,buch,,,,,buch,Other,,7,3,1234555,,,,,3/21/16 14:43
1354,codechangers,"st. george, ut",UT,US,38,-97,content manager,Management,,3,0,45000,0,0,0,,3/21/16 14:44
1355,bloomberg,"new york, ny",NY,US,40.71,-73.99,software developer,Software,,3,3,139000,5000,17000,,,3/21/16 14:44
1356,umbc imaging research center,"baltimore, md",MD,US,39.3,-76.61,faculty research assistant,Other,,2,1,42000,0,0,0,,3/21/16 14:44
1357,rupeal,"lisbon, portugal",,PT,39.5,-8,senior software developer,Software,Senior,9,2,40000,,,,,3/21/16 14:44
1358,twitch now owned by amazon,san francisco,,,,,software engineer,Software,,5,3,150000,0,0,400000,stock is from acquisition,3/21/16 14:44
1359,hearst,new york,NY,US,38,-97,software engineer,Software,,10,2,150000,0,0,0,,3/21/16 14:44
1362,you're,a,,,,,fucking,Other,,,,,,,YOU,ME,3/21/16 14:44
1365,salesforce,bay area,,,,,lead engineer,Engineering,,5,2,165000,,25000,50000,,3/21/16 14:45
1366,murex,new york,NY,US,38,-97,consultant,Other,,4,4,100000,,20000,,,3/21/16 14:45
1368,digitaslbi,new york city,NY,US,38,-97,senior analyst,Data,Senior,2,0,90000,0,0,0,,3/21/16 14:45
1369,google,new york city,NY,US,38,-97,software engineer ii,Software,2,5,1.5,124000,10000,22000,46000,,3/21/16 14:45
1370,new york,"new york, ny",NY,US,40.71,-73.99,grader,Other,,1,1,6320,0,0,0,10 hour position for Spring 2015 semester paying $2120 and 20 hour position for Fall 2015 semester paying $4200,3/21/16 14:46
1372,salesforce,"san francisco, ca",CA,US,37.77,-122.41,lead member of technical staff,Other,,9,1.5,170000,25000,25000,35000,,3/21/16 14:46
1375,google,los angeles,,,,,swe 3 (t4),Software,,4,2,130000,,23000,60000,,3/21/16 14:47
1377,vmware,"palo alto, ca",CA,US,37.44,-122.15,member of technical staff ii,Other,2,1,1,115000,33750,13800,20000,,3/21/16 14:47
1380,trade me ltd,new zealand,,NZ,-41,174,developer,Software,,8,5,89000,,0,0,,3/21/16 14:49
1381,a small cad compary,"centennial, co",CO,US,39.69,-104.81,software engineer,Software,,2,1,66500,0,0,0,"Started at $45000. Unlimited sick time, 15 PTO days a year, 401k match up to 4%. I love working here  but hate hearing how much money everyone else is making doing similar quality work... I GOT FIVE KIDS TO FEED, MAN.",3/21/16 14:49
1383,knewton,new york city,NY,US,38,-97,senior software engineer,Software,Senior,2.5,2.5,140000,0,0,0,Granted 1000 RSUs yearly,3/21/16 14:49
1384,nvidia,santa clara,,,,,software engineer,Software,,2,2,125000,9000,0,"10,000",,3/21/16 14:49
1385,metromile,san fransico,,,,,senior mobile developer,Software,Senior,3,1,145000,0,0,9000 options,,3/21/16 14:49
1386,a software company,poland,,PL,52,20,team leader,Other,,4,2,19000,0,500,0,,3/21/16 14:49
1387,amazon web services,seattle,,,,,systems engineer,Engineering,,4,1,98000,30000,,70000,,3/21/16 14:49
1391,td securities,nyc,,,,,senior software engineer,Software,Senior,14,0,170000,0,25000,0,,3/21/16 14:50
1395,tdw,amsterdam,,,,,webdeveloper,Software,,4,2,36000,,3000,,,3/21/16 14:51
1398,independent movie studio,greater los angeles area,,,,,it director,Management,,8,2,93500,0,3000,0,,3/21/16 14:51
1401,pandora,san francisco,,,,,software engineer,Software,,3,1,115000,50000,10000,40000,,3/21/16 14:52
1402,nike,portland,,,,,javascript engineer,Engineering,,8,0,156000,0,0,0,Contractor,3/21/16 14:52
1404,zenoss,austin,,,,,solutions engineer,Engineering,,14,3,132000,0,10,0,,3/21/16 14:52
1405,3m,st. paul,,,,,full stack web developer,Web,,13,2,140000,,,,,3/21/16 14:53
1407,a non-profit research institute,"berlin, germany",,DE,51,9,software engineer,Software,,9,1.5,48160,0,0,0,But the atmosphere is really nice! :),3/21/16 14:54
1409,crowdrise,los angeles,,,,,frontend developer,Web,,4,0,75000,0,0,0,,3/21/16 14:53
1412,automotive,austin tx,TX,US,38,-97,software test,Software,,6,3,65000,0,7000,0,"Don't move to Austin, just come visit.",3/21/16 14:54
1416,concrete solutions,sao paulo,,,,,senior android developer,Software,Senior,8,1,72000,,,,,3/21/16 14:55
1417,hearst,usa,,,,,software developer,Software,,3,2,11000,0,0,0,,3/21/16 14:55
1418,toptal (freelance),buenos aires,,,,,senior software developer,Software,Senior,10,1,96000,0,0,0,$50 usd / hour working remotely with US companies,3/21/16 14:55
1420,liveops,redwood city,,,,,project manager,Management,,4,2,90000,,4500,,,3/21/16 14:56
1424,microsoft,redmond,,,,,sde intern,Software,Intern,1.33,0.66,90000,5000,10000,0,"Every two internships pay goes up by $500/month, an each internship after the first has a $5000 signing bonus. These numbers are annual iff you has three consecutive internships after already having two to start, and neglects the pay raise which would happen in the third.",3/21/16 14:56
1425,technicolor belgium,edegem,,,,,software engineer,Software,,16,4,82500,0,6500,0,Euro,3/21/16 14:56
1426,bloomberg lp,"new york, ny",NY,US,40.71,-73.99,senior software egnineer,Software,Senior,2,2,120000,0,20000,0,,3/21/16 14:56
1427,cabinetm,boston,,,,,product manager,Management,,0,0.5,45000,0,0,,,3/21/16 14:56
1428,startup,india,,IN,20,77,web developer,Web,,0.5,0.5,3609,,,,,3/21/16 14:57
1430,paylocity,remote,,,,,software engineer,Software,,2,1,86500,0,2000,0,,3/21/16 14:56
1431,thoughtworks,london,,,,,senior sw developer,Software,Senior,6,2,50000,0,0,0,,3/21/16 14:56
1432,shutterstock,new york,NY,US,38,-97,engineer,Engineering,,5,3,100000,0,0,1000,,3/21/16 14:57
1434,harvard,"cambridge, ma",MA,US,42.35,-71.06,research fellow,Other,,5,2,62000,0,0,0,,3/21/16 14:57
1439,arm ltd,cambridge,,,,,software engineer,Software,,1,2.5,54747,2844,5,Â£4000,,3/21/16 14:57
1441,oracle,"seattle, wa",WA,US,47.61,-122.33,ux developer,Software,,8,5,129500,0,0,20000,,3/21/16 14:58
1442,saic,"huntsville, al",AL,US,34.7,-86.62,senior computer engineer,Engineering,Senior,25,8,119000,0,0,0,Government contracting,3/21/16 14:58
1443,city of carson city,"carson city, nv",NV,US,39.14,-119.71,it systems technician,Other,,4,1,46000,,,,,3/21/16 14:58
1444,full time twat,uk,,,,,twat master,Other,,7,5,45000,0,5000,,all in GBP,3/21/16 14:58
1445,microsoft,seattle,,,,,pm,Other,,1,0,105000,20000,20000,30000,,3/21/16 14:58
1446,intel,"folsom, ca",CA,US,38.67,-121.14,software engineering manager,Management,,16,2,160000,10000,25000,8000,pretty awesome place to work at,3/21/16 14:59
1455,infinera,stockholm,,,,,senior software developer,Software,Senior,10,3,60000,,,,,3/21/16 14:59
1456,apple,cupertino,,,,,software engineer,Software,,3.5,2,131000,17000,10000,"15,000",,3/21/16 14:59
1458,kpmg,new york,NY,US,38,-97,manager,Management,,5,5,105000,0,10000,0,,3/21/16 14:59
1459,hewlett packard enterprise,"roseville, ca",CA,US,38.74,-121.25,software engineer,Software,,4,19,125000,0,5700,0,,3/21/16 15:00
1460,pandora,oakland,,,,,database administrator,Management,,5,3,132000,4000,7000,"$25,000",,3/21/16 15:00
1462,google,belgium,,BE,50.83,4,operations engineer,Engineering,,6.5,1.5,67500,0,13500,14000,,3/21/16 15:00
1465,intel,"folsom, ca",CA,US,38.67,-121.14,software engineer,Software,,15,3,135000,25000,15000,5000,i know i am underpaid,3/21/16 15:01
1467,lawrence livermore national laboratory,"livermore, ca",CA,US,37.68,-121.75,ses.2,Other,2,4,3,120000,,,,,3/21/16 15:01
1471,yelp,sf,,,,,product manager,Management,,1.5,1.5,140000,10000,0,100000,,3/21/16 15:02
1472,google,mtv,,,,,software engineer ii,Software,2,3,2,121000,,70000,49000,,3/21/16 15:02
1473,startup,palo alto,,,,,senior front-end engineer,Web,Senior,15,1,140000,0,0,100000,,3/21/16 15:02
1474,austin ai startup,"austin, tx",TX,US,30.26,-97.74,ui team lead,Management,,5,1.5,90000,0,20000,0,,3/21/16 15:02
1475,online loan company,chicago il,IL,US,38,-97,sr software engineer,Software,Senior,6,2,92700,0,92700,0,Can't be specific about company name. Sorry,3/21/16 15:03
1477,e-commerce fashion company,england - manchester,,,,,senior software engineer,Software,Senior,4,1,59724,0,1500,0,"The wage seems low by SV standards, but in my area it's in the top 10%.",3/21/16 15:03
1482,pre series a startup,"copenhagen, denmark",,DK,56,10,lead software engineer,Software,,5,1,108500,,,,,3/21/16 15:04
1483,google,kirkland wa usa,,,,,software developer iii,Software,3,14,3,150000,20000,30000,60000,,3/21/16 15:04
1484,oracle,los angeles,,,,,pmts,Other,,15,5,122000,0,0,0,,3/21/16 15:04
1487,national instruments,austin,,,,,software engineer r&d,Software,,5,2,73000,3000,0,$300,,3/21/16 15:04
1488,d2l,"kitchener, canada",,CA,60,-95,software developer,Software,,3,3,70000,0,3,0,,3/21/16 15:05
1490,fedex ground,"pittsburgh, pa",PA,US,40.35,-79.9,engineer,Engineering,,4,3,67000,0,1000,0,,3/21/16 15:05
1491,icm,"sydney, australia",,AU,-27,133,manager,Management,,20,2.5,143000,0,7150,0,,3/21/16 15:05
1492,tableau,"kirkland, wa",WA,US,47.67,-122.18,software engineer,Software,,1,1,86000,2400,10,,Love this company!,3/21/16 15:05
1493,emc,ireland,,IE,53,-8,senior engineer,Engineering,Senior,,,58000,,6000,,,3/21/16 15:05
1495,garmin,"olathe, ks",KS,US,38.88,-94.81,software engineer 2,Software,2,4,3,76000,4000,250,0,Other benefits like ESPP and 401k matching/base contributions.,3/21/16 15:05
1498,mozilla,remote,,,,,senior software engineer,Software,Senior,6,1,124000,,40000,,,3/21/16 15:05
1501,amazon,"luxembourg, luxembourg",,LU,49.75,6.17,product management intern,Other,Intern,0,0.5,24000,0,0,0,internship,3/21/16 15:06
1502,fed govt,washington dc,WA,US,38,-97,it program manager,Management,,25,25,135000,0,0,0,,3/21/16 15:06
1503,ngo,sweden,,SE,62,15,lead engineer,Engineering,,1,1,44000,0,0,0,,3/21/16 15:06
1505,twitter,san francisco,,,,,software engineer,Software,,5,2.5,133000,0,0,300000,,3/21/16 15:07
1506,playsaurus,los angeles,,,,,software engineer,Software,,5,1,75000,4000,30000,0,,3/21/16 15:07
1507,startup,"greenville, sc",SC,US,34.83,-82.37,front-end engineer,Web,,6,,80000,,,,,3/21/16 15:07
1508,amazon,"seattle, wa",WA,US,47.61,-122.33,sde1,Software,1,4,1,115000,50000,,,,3/21/16 15:07
1510,twitter,san franciaco,,,,,sr. software engineer,Software,Senior,10,2.5,150000,0,0,500000,Hired as part of an acquisition,3/21/16 15:08
1511,tiny startup,"brighton, uk",,,,,engineer,Engineering,,20,0,86200,,0,1% equity,,3/21/16 15:08
1512,wayfair,berlin,,,,,marketing manager,Management,,5,0,75000,0,15000,"15,000â‚¬",,3/21/16 15:08
1514,rr donnelley,"chicago, il",IL,US,41.85,-87.65,manager / productowner,Management,,15,15,10800,0,10,0,"No 401k , frozen pension",3/21/16 15:09
1515,c3iot,"redwood city, ca",CA,US,37.46,-122.24,senior software engineer,Software,Senior,10,2,130000,0,18,,,3/21/16 15:09
1517,freelancer/self-employed,sweden,,SE,62,15,consultant,Other,,12,4,61000,0,0,0,Freelancer in a country that has a very different salary and taxation system than the US.,3/21/16 15:09
1518,startup,palo alto,,,,,software engineer,Software,,6,3,150000,0,15000,0,,3/21/16 15:10
1520,uber,san francisco,,,,,software engineer ii,Software,2,3,1,145000,0,24000,350000,,3/21/16 15:10
1526,self employed/consultant,remote,,,,,senior software engineer,Software,Senior,6,3,250000,0,0,0,,3/21/16 15:10
1528,dun and bradstreet,austin,,,,,ui architect,Other,,6,2,108000,0,15000,0,,3/21/16 15:11
1529,palantir,palo alto,,,,,forward deployed engineer,Engineering,,5,3,155000,15000,28500,146000,,3/21/16 15:11
1531,booking,amsterdam,,,,,senior developer,Software,Senior,9,3,66000,,30000,â‚¬50K,,3/21/16 15:11
1539,small startup,"easton, pa",PA,US,40.68,-75.22,co-founder,Management,,9,3,36000,0,0,0,,3/21/16 15:12
1540,bank,frankfurt,,,,,senior expert,Other,Senior,25,15,80000,,21000,0,,3/21/16 15:12
1545,linkedin,"mountain view, ca",CA,US,37.41,-122.05,senior software engineer,Software,Senior,2,2,150000,0,15000,43000,,3/21/16 15:13
1546,tradingtechnologies,chicago,,,,,infrastructure engineer,Engineering,,5,1,85000,,16000,1000,,3/21/16 15:13
1547,bloomberg,london,,,,,software developer,Software,,8,1,85000,5000,7500,0,,3/21/16 15:13
1548,a nonprofit,san francisco,,,,,web application developer,Web,,3,1,95000,0,1000,0,,3/21/16 15:14
1551,facebook,menlo park,,,,,software engineer,Software,,1,0,125000,25000,12000,25000,"I start this summer, hired out of grad school (MS), counting my 4 internship summers as one year experience. ",3/21/16 15:14
1552,uber,san francisco,,,,,software engineer ii,Software,2,5,1,137000,0,,,,3/21/16 15:14
1553,john hopkins applied physics lab,maryland,MD,US,38,-97,research intern,Other,Intern,1,0,30,0,0,,Never,3/21/16 15:14
1555,orange county startup,"orange county, ca",CA,US,38,-97,front end developer,Web,,2,1,72500,0,0,0,,3/21/16 15:14
1556,amazon,seattle,,,,,sde ii,Software,2,4,1,140000,95000,,n/a,,3/21/16 15:14
1557,fruition partners,new york city,NY,US,38,-97,architect,Other,,4,2.5,100000,0,20000,0,,3/21/16 15:14
1559,contractor,london,,,,,software engineer,Software,,10,,185000,0,0,0,"Java/Devops Contractor in London, with the typical 500-600 day rate, 6 weeks time off, 7.5 hour days. Translates to about 130K GBP, which at the moment is about 185K USD.",3/21/16 15:14
1561,of colorado,boulder,,,,,software engineer,Software,,8,4,70000,0,0,0,,3/21/16 15:15
1563,ad tech company,nyc,,,,,staff software engineer,Software,,9,5,170000,0,25000,38000?,,3/21/16 15:16
1564,loan company,"bc, canada",,CA,60,-95,training and devolpment,Other,,0,2,40000,0,2000,0,,3/21/16 15:16
1565,dealer,dallas,,,,,technical lead,Software,,12,4,135000,5000,15000,,,3/21/16 15:16
1566,facebook,menlo park,,,,,software engineer,Software,,3,2,145000,75000,15000,50000,,3/21/16 15:16
1568,nordstrom,"seattle, wa",WA,US,47.61,-122.33,software engineer 3,Software,3,10,2,130000,,,,,3/21/16 15:17
1573,glassdoor,"mill valley, ca",CA,US,37.89,-122.56,lead engineer,Engineering,,8,4,150000,,15000,15000,,3/21/16 15:18
1578,crittercism,"san francisco, ca",CA,US,37.77,-122.41,senior engineer,Engineering,Senior,9,3,135000,0,6000,50000,,3/21/16 15:19
1579,the home depot,"austin, tx",TX,US,30.26,-97.74,software engineer,Software,,10,1,125000,5000,8,,,3/21/16 15:19
1580,us army,"baltimore, md",MD,US,39.3,-76.61,sap developer,Software,,8,4,64000,0,250,0,,3/21/16 15:19
1582,microsoft,redmond,,,,,sde,Software,,0,1,105000,35000,,,,3/21/16 15:20
1583,enterprise software company,san jose,,,,,staff engineer,Engineering,,8,3,165000,0,0,15000,,3/21/16 15:20
1584,huron consulting group,"portland, or",OR,US,45.44,-122.52,senior software engineer,Software,Senior,11,,90000,0,0,0,,3/21/16 15:21
1585,brk,mÃ_nchen,,,,,system administrator,Management,,3,3,32400,,2000,,,3/21/16 15:21
1587,google,zurich,,,,,software engineer,Software,,11,4,170000,30000,30000,30000,,3/21/16 15:21
1590,kabam,san francisco,,,,,senior pm,Other,Senior,3,2,165000,10000,20000,2000,,3/21/16 15:22
1592,hospital,"toronto, on",ON,CA,60,-95,researcher/programmer,Other,,15,4,65110,0,0,0,,3/21/16 15:22
1594,qualcomm,"toronto, on",ON,CA,60,-95,engineer,Engineering,,3,2,75000,10000,3000,8000,In Canadian dollars,3/21/16 15:22
1595,fever,madrid,,,,,backend engineer,Engineering,,2,1,35000,,,,,3/21/16 15:22
1596,new relic,portland,,,,,senior software engineer,Software,Senior,7,2,130000,0,45000,,,3/21/16 15:22
1597,small startup,"seattle, wa",WA,US,47.61,-122.33,software engineer,Software,,3.5,1.5,122500,0,0,0,0.015% equity in stock options,3/21/16 15:22
1598,linkedin,bay area,,,,,sr. software engineer,Software,Senior,8,4,146000,15000,14000,80000,,3/21/16 15:23
1600,ebay,"san jose, ca",CA,US,37.38,-121.89,mts1,Other,1,11,2,161000,10000,10,"27,000",,3/21/16 15:23
1601,workday,pleasanton,,,,,web dev,Web,,3.5,3.5,84000,1000,1500,~15000,,3/21/16 15:23
1604,airbnb,san francisco,,,,,software engineer,Software,,3,1,110000,0,0,32000,,3/21/16 15:24
1605,hvg,"budapest, hungary",,HU,47,20,software architect,Software,,6,1.5,6000000,0,0,,,3/21/16 15:24
1606,icahn school of medicine at moutn sinai,new york city,NY,US,38,-97,graduate student,Other,,4,4,33500,0,0,0,Graduate Student. no extra individual fellowship like nsfgrf. subsidized housing (50% market rate),3/21/16 15:25
1607,sap,vancouver,,,,,senior programmer,Other,Senior,15,1,105000,0,20000,6000,Amazing benefits,3/21/16 15:25
1609,tapjoy,san francisco,,,,,engineer,Engineering,,10,3,129000,0,20000,"10,000",,3/21/16 15:26
1611,wat,chicago,,,,,software developer,Software,,1,1,88000,3000,0,1500,,3/21/16 15:26
1612,the climate,san francisco,,,,,data engineer ii,Data,2,3,2,101000,,,No,,3/21/16 15:26
1613,hsbc,scotland,,,,,barclays,Other,,12,2,94000,0,14000,0,Amounts in USD,3/21/16 15:26
1614,google,mountain view,,,,,swe (level 3),Software,,1,1,110000,20000,17000,70000,,3/21/16 15:27
1618,oracle,sfo,,,,,principal,Other,,6,10,125000,0,0,0,,3/21/16 15:27
1619,jet propulsion lab,"pasadena, ca",CA,US,34.14,-118.13,group supervisor,Other,,26,20,185000,0,5000,0,,3/21/16 15:28
1620,staples,san francisco,,,,,jr software engineer,Software,Junior,2,1,85000,10000,0,0,,3/21/16 15:28
1624,mexican consulting,mexico,,MX,23,-102,full stack developer,Web,,3,1,17500,,,None,,3/21/16 15:29
1625,shutterfly,redwood city,,,,,systems architect,Other,,10,7,180000,,20000,20000,,3/21/16 15:29
1626,state of texas,"austin, tx",TX,US,30.26,-97.74,system analyst iii,Data,3,3,2,65000,0,0,0,I need to get into the private sector - very little stress here though :),3/21/16 15:30
1627,microsoft,seattle,,,,,software engineer,Software,,1,0,106000,15000,10000,20000,,3/21/16 15:30
1629,ur mom,ur moms house,,,,,gigolo,Other,,12,12,1100000,0,0,50000,,3/21/16 15:30
1631,non-profit research org,dc,,,,,data scientist,Data,,5,1,97500,0,0,0,,3/21/16 15:31
1633,futureadvisor,san francisco,,,,,software engineer,Software,,2.5,2,110000,0,0,"15,000",,3/21/16 15:31
1635,employer,location,,,,,job title,Other,,3,3,30000,15,5,,,3/21/16 15:31
1636,amazon,san francisco,,,,,software engineer,Software,,6,2,130000,100000,0,50000,,3/21/16 15:32
1638,series a startup,berkeley,,,,,director of engineering,Management,,7,1.5,80000,0,,,,3/21/16 15:32
1639,ondeck,nyc,,,,,software engineer,Software,,7,2,116000,0,11000,14000,,3/21/16 15:32
1640,prl,london,,,,,front-end dev,Web,,6,1.5,71100,0,0,0,,3/21/16 15:32
1641,state of ohio,"columbus, oh",OH,US,39.98,-82.98,software developer 1,Software,1,6,4,56000,0,0,0,,3/21/16 15:32
1644,ibm,austin tx,TX,US,38,-97,software engineer,Software,,1.5,1.5,86000,5000,0,0,,3/21/16 15:32
