CAND_ID|CAND_NAME|CAND_ICI|PTY_CD|PTY_AFFILIATION|TTL_RECEIPTS|TRANS_FROM_AUTH|TTL_DISB|TRANS_TO_AUTH|COH_BOP|COH_COP|CAND_CONTRIB|CAND_LOANS|OTHER_LOANS|CAND_LOAN_REPAY|OTHER_LOAN_REPAY|DEBTS_OWED_BY|TTL_INDIV_CONTRIB|CAND_OFFICE_ST|CAND_OFFICE_DISTRICT|SPEC_ELECTION|PRIM_ELECTION|RUN_ELECTION|GEN_ELECTION|GEN_ELECTION_PERCENT|OTHER_POL_CMTE_CONTRIB|POL_PTY_CONTRIB|CVG_END_DT|INDIV_REFUNDS|CMTE_REFUNDS
H4GA02060|DUKE, GREGORY PAUL|C|2|REP|45535|0|44957.38|0|301.78|879.4|0|0|0|0|0|0|33820|GA|02||||||1450|1000|12/31/2016|0|0
H4GA02078|CHILDS, VIVIAN LOUISE|C|2|REP|0|0|0|0|35|35|0|0|0|0|0|10000|0|GA|02||||||0|0|12/31/2016|0|0
H6GA02115|SCOTT, BOBBY L.|C|2|REP|135250|0|135250|0|0|0|0|135000|0|81459.66|0|53540.34|250|GA|02||||||0|0|06/30/2016|0|0
H6GA03139|COOK, TAMARKUS|O|1|DEM|16640.97|0|4343.94|0|3000|3277.03|9320|0|0|0|0|0|7320.97|GA|03||||||0|0|12/31/2016|0|0
H0GA13032|CRANE, MICHAEL ROBERT|O|2|REP|528239.04|0|525688.63|0|0|2550.41|0|300|0|0|0|78390.87|475965.05|GA|03||||||51573.99|0|12/31/2016|21903|2998.99
H0GA13099|FLANEGAN, CHARLES EDWARD JR|O|2|REP|153750|0|153579.53|0|199.76|370.23|0|153000|0|98500|0|108000|750|GA|03||||||0|0|12/31/2016|0|0
H4GA08067|WESTMORELAND, LYNN A.|I|2|REP|451747.05|18970.18|618900.51|7800|413031.17|245877.71|0|0|0|0|0|0|157519.4|GA|03||||||274130.47|0|12/31/2016|21800|32500
H6GA03097|MIX, RICHARD|O|2|REP|78380|0|60801.47|0|0|-28572.23|60500|0|0|0|0|0|17380|GA|03||||||500|0|07/14/2016|0|0
H6GA03105|PACE, JIM|O|2|REP|530547.01|0|528903.87|0|0|1643.14|63873.09|250000|0|0|0|255285|205973.92|GA|03||||||10700|0|12/31/2016|1250|2700
H6GA03113|FERGUSON, ANDERSON DREW IV|O|2|REP|1258353.98|0|1216231.22|0|0|42122.76|0|0|0|0|0|0|734140.5|GA|03||||||524104.84|0|12/31/2016|2750|0
H6GA03121|ANDERS, SAMUEL|O|2|REP|6859.97|0|6547.34|0|0|312.63|412.25|5600|0|0|0|5600|770|GA|03||||||0|0|03/31/2016|0|0
H4GA04116|BROWN, THOMAS|C|1|DEM|0|0|0|0|9785.53|9785.53|0|0|0|0|0|10000|0|GA|04||||||0|0|05/07/2015|0|0
H6GA04129|JOHNSON, HENRY C 'HANK'|I|1|DEM|505298.56|0|450610.66|0|15327.54|70015.44|0|0|0|0|0|6211.2|62265.39|GA|04||||||441530|0|12/31/2016|1099.16|0
H0GA04106|ARMENDARIZ, VICTOR|C|2|REP|7095|0|7039|0|0|53|6220|0|0|0|0|0|875|GA|04||||||0|0|11/28/2016|0|0
H2GA11016|MCKINNEY, CYNTHIA|C|3|GRE|0|0|0|0|900|900|0|0|0|0|0|26125|0|GA|04||||||0|0|06/30/2015|0|0
H6GA05217|LEWIS, JOHN R.|I|1|DEM|1092287.29|0|1058522.33|0|184419.65|218184.61|0|0|0|0|0|0|471872.31|GA|05||||||619550|0|12/31/2016|6043|0
H6GA05290|BELL, DOUGLAS ANTHONY|C|2|REP|10268.57|0|10106.94|0|0|48.63|4235.57|0|0|0|0|0|6033|GA|05||||||0|0|12/31/2016|0|0
H6GA06124|STOOKSBURY, RODNEY|C|1|DEM|0|0|0|0|0|0|0|0|0|0|0|0|0|GA|06||||||0|0|12/07/2016|0|0
H8GA06179|MCLAURIN, JOSHUA IVAN||1|DEM|45950.43|0|2482.04|0|0|43468.39|344.43|6000|0|0|0|9000|39606|GA|06||||||0|0|12/31/2016|0|0
H8GA06187|HARRELL, SALLY --||1|DEM|9658|0|536.6|0|0|9121.4|0|2000|0|0|0|2000|7658|GA|06||||||0|0|12/31/2016|0|0
H4GA06087|PRICE, THOMAS EDMUNDS|I|2|REP|2337387.1|57837.13|2462526.7|5000|2256395.28|2131255.68|0|0|0|0|0|0|941047.68|GA|06||||||1332123.53|500|12/31/2016|300|0
H0GA07133|WOODALL, ROB REP.|I|2|REP|663565.45|4583.44|390260.26|72000|50148.46|323453.65|0|0|0|0|0|0|219078|GA|07||||||437192.26|0|12/31/2016|0|0
H0GA08065|HICKS, ANGELA|C|2|REP|46600|0|46599|0|0|0|36725|0|0|0|0|0|9875|GA|08||||||0|0|09/30/2016|0|0
H0GA08099|SCOTT, JAMES AUSTIN|I|2|REP|996674.31|0|1043968|5000|462598.92|415305.23|0|0|0|0|0|0|318806.35|GA|08||||||674442.26|250|12/31/2016|0|0
H0GA09089|HAWKINS, B LEE|C|2|REP|500|0|0|0|1079.91|1579.91|0|0|0|0|0|336624.75|0|GA|09||||||500|0|04/03/2015|0|0
H0GA10228|CATES, CHRISTOPHER U MD|C|2|REP|0|0|0|0|442.11|442.11|0|0|0|0|0|250000|0|GA|09||||||0|0|12/31/2016|0|0
H2GA09150|COLLINS, DOUGLAS ALLEN|I|2|REP|1239467.39|6439.74|1333814|2500|290624.47|196277.86|0|0|0|0|0|0|510833.44|GA|09||||||721235.45|0|12/31/2016|4300|2500
H2GA09176|FITZPATRICK, ROGER |C|2|REP|17965|0|16049.02|0|1980.05|1220.69|5220|0|0|0|0|0|12745|GA|09||||||0|0|06/14/2016|0|0
H4GA09065|FONTAINE, BERNARD ARTHUR|C|2|REP|17491.34|0|15121.29|0|0|0|6226.34|0|0|0|0|0|11265|GA|09||||||0|0|09/30/2016|0|0
H6GA09235|SCUPIN, MICHAEL LEE|C|2|REP|11339.39|0|11339.39|0|0|0|250|0|0|0|0|0|10826.2|GA|09||||||0|0|07/18/2016|0|0
H6GA09243|BROUN, PAUL|C|2|REP|160318.86|0|158710.92|0|0|1316.9|0|50906|0|9000|0|87993.36|95162.11|GA|09||||||12588.62|0|12/31/2016|13517|0
H4GA10089|DIOUS, IVORY KENNETH|O|1|DEM|0|0|0|0|0|0|0|0|0|0|0|0|0|GA|10||||||0|0|03/31/2015|0|0
H0GA07125|HICE, JODY|I|2|REP|494549.33|250|425435.32|5000|2442.57|71556.58|0|0|0|0|0|0|291352.82|GA|10||||||202379.25|100|12/31/2016|1300|2500
H2GA10117|SIMPSON, STEPHEN K MR.|O|2|REP|1600|0|1707.81|0|107.81|0|0|1100|0|5|0|0|500|GA|10||||||0|0|12/31/2016|0|0
H4GA10071|COLLINS, MICHAEL A JR|O|2|REP|0|0|0|0|0|0|0|0|0|0|0|155941.43|0|GA|10||||||0|0|12/31/2016|0|0
H8GA10049|BROUN, PAUL COLLINS|C|2|REP|9119|0|20571|0|11452|0|0|0|0|0|0|0|0|GA|10||||||2000|0|12/31/2015|-20763|0
H8GA10056|GREENE, WILLIAM LAWRENCE|C|2|REP|0|0|385|0|6127.91|5742.91|0|0|0|0|0|46606.82|0|GA|10||||||0|0|12/31/2016|0|0
H2GA11149|GINGREY, PHIL REP.|C|2|REP|0|0|468|0|468|0|0|0|0|0|0|0|0|GA|11||||||0|0|03/05/2015|0|0
H2GA11198|LLOP, WILLIAM|C|2|REP|407940|0|156799.49|0|3166.67|254307.18|0|406250|0|590.1|0|446589.4|1690|GA|11||||||0|0|12/31/2016|0|0
H4GA11053|BARR, BOB|O|2|REP|2600|0|3407.53|0|807.53|0|0|0|0|476.03|0|0|2600|GA|11||||||0|0|01/28/2015|0|0
H4GA11061|LOUDERMILK, BARRY|I|2|REP|833620.13|367.26|915365.12|2500|92672.67|10927.68|0|0|0|0|0|0|334357.91|GA|11||||||498700|0|12/31/2016|1300|250
H4GA11087|PRIDEMORE, TRICIA|O|2|REP|341.57|0|477.5|0|135.93|0|200|0|0|0|0|0|141.57|GA|11||||||0|0|07/15/2015|0|0
H6GA11074|DAVIS, BILLY|C|2|REP|72875.02|0|69446.45|0|0|3428.57|17525.02|55000|0|0|0|55000|350|GA|11||||||0|0|05/04/2016|0|0
H6GA11082|COWAN, DANIEL|C|2|REP|395184.52|0|289643.92|0|0|105540.6|0|0|250000|0|0|250000|145184.52|GA|11||||||0|0|05/04/2016|0|0
H4GA12010|BARROW, JOHN J.|C|1|DEM|6597.29|0|30077.04|0|80854.08|57374.33|0|0|0|0|0|0|0|GA|12||||||0|0|12/31/2016|566.33|0
H6GA12031|MCCRACKEN, TRICIA CARPENTER|C|1|DEM|27528|0|10440|0|6882|1662|6882|41292|0|6882|0|0|0|GA|12||||||0|0|11/28/2016|0|0
H0GA08081|VANN, DIANE ELIZABETH SWANSON|C|2|REP|23142.43|0|20191.78|0|0|2950.65|23142.43|0|0|0|0|0|0|GA|12||||||0|0|06/01/2016|0|0
H2GA12113|MCLEOD, DANIEL WRIGHT|C|2|REP|79|0|79|0|124.99|124.99|0|79|0|0|0|142810.54|0|GA|12||||||0|0|12/31/2016|0|0
H2GA12121|ALLEN, RICHARD W|I|2|REP|1143612.76|17710.49|1098325.93|0|60109.57|105396.4|0|0|0|0|0|1125000|618864.5|GA|12||||||505675|0|12/31/2016|0|0
H4GA12051|YU, EUGENE MR.|C|2|REP|55417.26|0|55423.31|0|0|0|0|27394.38|0|0|0|249375.4|28007.87|GA|12||||||0|0|12/31/2016|0|100
H2GA13012|SCOTT, DAVID ALBERT|I|1|DEM|1243041.31|0|938788.3|0|52858.09|357111.1|0|0|0|0|0|41570|179211.8|GA|13||||||1051356.36|0|12/31/2016|500|10000
H8GA06112|WORLEY, DAVID JAMES|C|1|DEM|0|0|0|0|2444.38|2444.38|0|0|0|0|0|69961.65|0|GA|13||||||0|0|09/30/2015|0|0
H0GA09030|GRAVES, JOHN THOMAS MR. JR.|I|2|REP|1368637.9|37034.59|777699.83|11525|288763.68|879701.75|0|0|0|0|0|0|514076.26|GA|14||||||808625|0|12/31/2016|10700|1725
H6GA14011|TUCK, MICKEY|C|2|REP|12632|0|12325|0|0|305|0|4800|0|0|0|0|7832|GA|14||||||0|0|12/31/2016|0|0
H2GU00033|BORDALLO, MADELEINE Z. MS.|I|1|DEM|189600.7|0|191715.54|0|20832.59|18717.75|0|0|0|0|0|0|132585|GU|00||||||55750|1157.8|12/31/2016|0|0
H6GU00042|BABAUTA, ANTHONY M|C|1|DEM|45890|0|44860|0|0|1029|0|0|0|0|0|0|44927|GU|00||||||0|0|09/30/2016|0|0
H4GU00021|METCALFE, MARGARET|C|2|REP|9293.49|0|11580.49|0|2287|0|7793.49|0|0|0|0|0|1500|GU|00||||||0|0|11/21/2016|0|0
H6GU01016|CAMACHO, FELIX P GOVERNOR|C|2|REP|129213|0|126941.3|0|0|2271.7|0|0|0|0|0|0|117263|GU|00||||||200|0|12/31/2016|0|0
H2HI02110|HANABUSA, COLLEEN WAKAKO|O|1|DEM|972777.38|0|489871.41|0|34911|517814.91|0|0|0|0|0|224905.76|668660.51|HI|01||||||304116.87|0|12/31/2016|500|0
H4HI01118|ANDERSON, IKAIKA|O|1|DEM|353.82|0|353.82|0|0|0|0|0|0|0|0|0|0|HI|01||||||0|0|12/31/2015|350|0
H4HI01134|TAKAI, KYLE MARK|I|1|DEM|1132561.9|14620.47|791854.38|33465|57535.79|398243.31|0|0|0|50000|0|0|540069.35|HI|01||||||572064.48|0|12/31/2016|116090.89|85200
H4HI01167|KIM, DONNA MERCADO|O|1|DEM|30|0|1000|0|485|0|0|0|0|0|0|0|0|HI|01||||||0|0|03/31/2015|1000|0
H4HI01175|MANAHAN, JOEY|O|1|DEM|4705.2|0|6657.62|0|1952.42|0|4705.2|0|0|0|0|0|0|HI|01||||||0|0|06/30/2015|0|0
H0HI01157|DJOU, CHARLES K|O|2|REP|219.01|0|55572.88|0|60504.12|5042.24|0|0|0|0|0|.01|111|HI|01||||||0|0|12/31/2016|0|0
H0HI01058|MATSUNAGA, MATTHEW|C|1|DEM|0|0|0|0|0|0|0|0|0|0|0|98909|0|HI|02||||||0|0|12/31/2016|0|0
H2HI02508|GABBARD, TULSI|I|1|DEM|2262362.51|34605.95|1295662.48|4000|1080800.02|2047500.05|0|0|0|0|0|0|1734809.33|HI|02||||||477073.81|0|12/31/2016|23107.48|5000
H6HI01113|HANNEMANN, MULIUFI F 'MUFI'|O|1|DEM|9817.37|0|24794.65|0|15600.41|623.13|0|9000|0|0|0|266265.19|0|HI|02||||||0|0|12/31/2016|0|0
H6HI02384|CHAN HODGES, SHAY|C|1|DEM|17052.54|0|16824.4|0|0|228.14|100|110|0|110|0|0|16842.54|HI|02||||||0|0|12/31/2016|0|0
H6HI02376|TURNER, RICHARD L|C|3|NON|0|0|0|0|0|66.34|0|0|0|0|0|0|0|HI|02||||||0|0|07/15/2016|0|0
H4IA01069|MURPHY, PATRICK|C|1|DEM|259095.85|0|259237.33|0|1334.83|1193.35|5000|10000|0|10000|0|0|205656.74|IA|01||||||20848.38|0|06/30/2016|130|0
H4IA01077|VERNON, MONICA W|C|1|DEM|2951995.11|0|2945150.95|0|0|6844.16|0|238800|0|63750|0|175050|2063984.04|IA|01||||||620594.2|20000|12/31/2016|14709.03|500
H4IA01101|KAJTAZOVIC, ANESA|O|1|DEM|0|0|3521.73|0|3521.73|0|0|0|0|638.09|0|561.91|0|IA|01||||||0|0|03/31/2016|0|0
H6IA01155|PATEL, RAVI B|C|1|DEM|820983.42|0|820983.42|0|0|0|9068.37|55113|0|11763.94|0|43349.06|746802.05|IA|01||||||10000|0|12/31/2015|538045|10000
H6IA01163|KROEGER, GARY|C|1|DEM|78644.63|0|76269.26|0|0|2375.37|0|0|0|0|0|0|78644.63|IA|01||||||0|0|09/30/2016|0|0
H2IA01055|BLUM, RODNEY|I|2|REP|2406981.12|21236.9|2403972.06|274800|44558.1|47567.16|235.6|500000|0|500000|0|114119|1205117.25|IA|01||||||679422.28|0|12/31/2016|8375|0
H6IA02146|LOEBSACK, DAVID WAYNE|I|1|DEM|1626574.06|0|699336.2|0|33469.28|960707.14|0|0|0|0|0|0|664698.5|IA|02||||||935017.45|10000|12/31/2016|750|500
H6IA02161|PETERS, CHRISTOPHER CARL|C|2|REP|216592.81|0|208818.45|0|0|7774.36|12210.6|110000|0|0|0|110000|85777.21|IA|02||||||8605|0|12/31/2016|0|0
H8IA02043|MILLER-MEEKS, MARIANNETTE JANE|C|2|REP|5000|0|5000|0|144.61|144.61|0|0|0|5000|0|20100|0|IA|02||||||0|0|12/31/2016|0|0
H4IA03065|APPEL, STACI|O|1|DEM|581.19|0|85280.99|0|85440.73|740.93|0|0|0|0|0|0|20|IA|03||||||0|0|12/31/2015|0|0
H4IA04113|MOWRER, JIM|C|1|DEM|1959561.38|0|1961681.69|500|4828.7|2708.39|0|850|0|850|0|0|1609276.84|IA|03||||||334617.55|5000|12/31/2016|10796.32|0
H6IA03235|ADAMS, DESMUND DOUGLAS|C|1|DEM|79053.88|0|78253.99|0|0|799.89|0|0|0|0|0|6819.94|76417.08|IA|03||||||2500|0|12/31/2016|250|0
H6IA03243|SHERZAN, MIKE|C|1|DEM|891645.58|0|891645.58|0|0|0|31785.08|801500|0|1400|0|0|58248|IA|03||||||0|0|09/30/2016|5500|0
H0IA03139|ZAUN, BRAD|O|2|REP|0|0|0|0|0|0|0|0|0|0|0|22987.69|0|IA|03||||||0|0|12/31/2016|0|0
H4IA03081|SCHULTZ, MATTHEW DAVID|O|2|REP|2628.04|0|2332.44|0|-295.6|0|0|0|0|0|0|0|435|IA|03||||||2000|0|01/29/2016|0|0
H4IA03099|CRAMER, ROBERT JAMES|C|2|REP|2409.76|0|2876.59|0|466.83|0|600|1575|0|0|0|0|0|IA|03||||||0|0|03/31/2016|0|0
H4IA03115|YOUNG, DAVID|I|2|REP|2522676.6|169815.61|2468355.99|0|29764.21|84084.82|0|0|0|0|0|250000|912796.32|IA|03||||||1414705.87|1250|12/31/2016|1870|6000
H4IA05102|LATHAM, THOMAS|C|2|REP|13576.65|0|60216.89|0|451419.79|404779.55|0|0|0|0|0|0|5200|IA|03||||||0|0|12/31/2016|5200|-2000
H8IA03082|SCHMETT, KIM|C|2|REP|0|0|0|0|0|0|0|0|0|0|0|11660.59|0|IA|03||||||0|0|12/31/2016|0|0
H4IA03131|WRIGHT, EDWARD BENEDICT|O|3|LIB|0|0|1408.85|700|1408.85|0|0|0|0|0|0|-112.5|0|IA|03||||||0|0|11/05/2015|0|0
H6IA04134|WEAVER, KIMBERLY|C|1|DEM|160509.79|0|149415.31|0|0|12975.09|0|0|5002.36|0|0|19294.74|135148.39|IA|04||||||19500|0|12/31/2016|25|0
H2IA05072|KING, STEVE MR.|I|2|REP|947982.84|0|957450|0|136070.31|126603.15|0|0|0|0|0|0|642101.29|IA|04||||||290485|6900|12/31/2016|1000|2300
H0IA05092|CAMPBELL, MATTHEW|C|1|DEM|0|0|0|0|0|0|0|0|0|0|0|45636.41|0|IA|05||||||0|0|12/31/2016|0|0
H6ID01250|PIOTROWSKI, JAMES M|C|1|DEM|320424.19|0|320424.19|0|0|0|294.58|0|0|0|0|0|228761.99|ID|01||||||80726.73|3600|12/31/2016|3400|0
H0ID01253|LABRADOR, RAUL R. HON.|I|2|REP|508140.31|0|877578.38|0|370198.86|760.79|0|0|0|0|0|0|274383.93|ID|01||||||218850|0|12/31/2016|2314.18|0
H6ID01144|SORENSEN, SHEILA|O|2|REP|0|0|0|0|87.49|87.49|0|0|0|0|0|238425.93|0|ID|01||||||0|0|03/31/2015|0|0
H6ID01177|SALI, WILLIAM T.|C|2|REP|370|0|370|0|0|0|0|0|0|370|0|0|0|ID|01||||||0|0|12/31/2016|0|0
H2ID02018|STALLINGS, RICHARD |C|1|DEM|64|0|2295.41|0|2231.41|0|0|0|0|2016.4|0|22983.6|0|ID|02||||||0|0|01/22/2015|0|0
H6ID02175|RODERICK, STEVE|C|2|REP|0|0|0|0|0|0|0|0|0|0|0|0|0|ID|02||||||0|0|12/26/2015|0|0
H8ID02064|SIMPSON, MICHAEL|I|2|REP|1015933.11|0|933105.89|361850|70310.12|153137.34|0|0|0|0|0|0|274836.6|ID|02||||||741096.51|0|12/31/2016|0|2000
H6ID02183|TOMKINS, ANTHONY DAVID|C|3|CON|1438.62|0|1399.32|0|0|39.3|1190|0|0|0|0|0|248.62|ID|02||||||0|0|12/31/2016|0|0
H2IL01042|RUSH, BOBBY LEE|I|1|DEM|589580|0|621691.5|0|32905.08|793.58|0|0|0|0|0|25589.43|121080|IL|01||||||468200|0|12/31/2016|0|3200
H4IL02269|BRUTUS, O. PATRICK|C|1|DEM|42466|0|39081.37|0|0|3384.63|0|35000|0|0|0|35000|7466|IL|01||||||0|0|02/24/2016|0|0
H6IL01167|BROOKINS, HOWARD B. JR.|C|1|DEM|202807.69|0|202807.69|0|0|0|200|0|0|0|0|0|190918.61|IL|01||||||11250|0|03/31/2016|0|0
H6IL01159|DEUSER, AUGUST (O'NEILL)|C|2|REP|20656|0|20150|0|0|193|14236|0|0|0|0|0|6420|IL|01||||||0|0|11/30/2016|0|0
H2IL02172|KELLY, ROBIN L.|I|1|DEM|1110806.16|0|838787.75|0|122066.79|394085.2|0|0|0|0|0|0|423880.35|IL|02||||||686187.74|0|12/31/2016|9196.57|2550
H4IL02178|BEALE, ANTHONY A|O|1|DEM|6800|0|6800|0|48.44|48.44|0|6800|0|0|0|10300|0|IL|02||||||0|0|12/31/2016|0|0
H4IL02301|WALLACE, ERIC M.|C|2|REP|0|0|0|0|20.52|20.52|0|0|0|0|0|2500|0|IL|02||||||0|0|03/31/2015|0|0
H2IL03105|ATKINSON, JOHN M|C|1|DEM|2000|2000|159266.62|12000|157266.62|0|0|0|0|135236.62|0|0|0|IL|03||||||0|0|08/04/2016|0|0
H4IL03077|LIPINSKI, DANIEL WILLIAM WILLIAM|I|1|DEM|886350.28|0|675798.29|0|1047669.95|1258221.94|0|0|0|0|0|0|238773.3|IL|03||||||641562.74|0|12/31/2016|0|0
H6IL03130|JACOBSON, OREN|C|1|DEM|9747.89|0|9847.89|0|0|-100|0|5001|0|5001|0|0|4746.89|IL|03||||||0|0|07/16/2015|4846.89|0
H2IL08039|GUTIERREZ, LUIS V|I|1|DEM|525090.18|0|560492.3|0|191563.87|156161.75|0|0|0|0|0|0|174351.18|IL|04||||||332817.9|0|12/31/2016|0|1400
H6IL04146|SALAS, JAVIER MR|C|1|DEM|61435|0|59565.02|0|0|1869.98|200|12533|0|12533|0|0|48702|IL|04||||||0|0|03/31/2016|2700|0
H8IL04084|FLORES, MANUEL|C|1|DEM|0|0|0|0|243848.45|243848.45|0|0|0|0|0|0|0|IL|04||||||0|0|12/31/2016|0|0
H0IL05096|QUIGLEY, MIKE|I|1|DEM|1013643.52|0|829547.64|25000|508460.43|692556.31|0|0|0|0|0|0|444475.29|IL|05||||||567875|150|12/31/2016|1800|500
H6IL05150|KOLBER, VINCE|C|2|REP|56222.89|0|51597.36|0|1508.95|6134.48|1500|31000|0|0|0|221000|23164.99|IL|05||||||500|0|12/31/2016|0|0
H6IL05168|GRIMSLEY, WARREN GRIZZ|C|3|GRE|5059.26|0|6353|0|0|0|2241|1000|0|2000|0|0|1816|IL|05||||||0|0|03/31/2016|460|0
H0IL08033|MARSHALL, ROBERT|C|1|DEM|24710|0|46202|0|0|314|0|24210|0|0|0|45000|500|IL|06||||||0|0|12/31/2016|0|0
H2IL06058|COOLIDGE, LESLIE ANNE|C|1|DEM|15.41|0|90|0|74.59|0|0|0|0|0|0|143008.02|0|IL|06||||||0|0|12/31/2016|0|0
H6IL06166|HOWLAND, AMANDA|C|1|DEM|100443.41|0|104678.51|41038|435|-3800.1|0|5000|0|5000|0|3239.5|82693.41|IL|06||||||12750|0|12/07/2016|1500|0
H6IL06117|ROSKAM, PETER|I|2|REP|3013381.97|46301.75|3357095.91|0|457445.62|113731.68|0|0|0|0|0|0|1392661.62|IL|06||||||1572997.08|0|12/31/2016|21905|2500
H6IL06158|KINZLER, GORDON (JAY)|C|2|REP|202857.66|0|202580.7|0|0|276.96|0|102600|0|0|0|0|97291.02|IL|06||||||1000|0|09/13/2016|200|0
H2IL06033|JAFRI, KHIZAR|C|3|IND|0|0|0|0|0|0|0|0|0|0|0|0|0|IL|06||||||0|0|09/30/2015|0|0
H2IL01141|COLLINS, FREDERICK|C|1|DEM|20000|0|20000|0|0|0|0|0|0|0|0|0|20000|IL|07||||||0|0|04/30/2016|0|0
H4IL07037|DAVIS, DANNY K. MR.|I|1|DEM|552637.99|0|503244.38|0|255301.9|310945.51|0|0|0|0|0|58954.71|57587.8|IL|07||||||495019.52|0|12/31/2016|0|0
H6IL07289|DAY, THOMAS|C|1|DEM|62346.3|0|62345.72|0|0|0|0|0|0|0|0|1110|57246.3|IL|07||||||5100|0|06/10/2016|0|0
H6IL06141|DUCKWORTH, L. TAMMY|I|1|DEM|385884.26|20123.65|1438171.58|1279778.39|1052287.32|0|0|0|0|0|0|0|166319.3|IL|08||||||196500|0|12/31/2016|15400|15000
H6IL08147|KRISHNAMOORTHI, S. RAJA|O|1|DEM|3572635.06|0|2646752.35|0|0|925882.71|13456.39|0|0|0|0|1046.05|2975414.21|IL|08||||||583011.84|0|12/31/2016|10149.47|0
H6IL08154|CULLERTON, TOM|O|1|DEM|139932.71|0|143185.69|8107.12|0|-3252.98|0|0|0|0|0|0|116631.07|IL|08||||||23300|0|12/05/2016|6400|10500
H6IL08162|NOLAND, MICHAEL|O|1|DEM|311618.73|0|311618.73|0|0|0|0|0|0|0|0|0|241964.06|IL|08||||||69123|0|06/30/2016|0|0
H6IL08188|BULLWINKEL, DEBORAH M|O|1|DEM|90728.29|0|90728.29|0|0|0|0|0|5000|0|425.8|0|78800|IL|08||||||5250|0|04/15/2016|0|0
H0IL08090|WALSH, JOE|C|2|REP|0|0|0|0|-416.5|-416.5|0|0|0|0|0|8902.55|0|IL|08||||||0|0|06/30/2015|0|0
H4IL08118|GOEL, MANJU|C|2|REP|0|0|0|0|0|0|0|0|0|0|0|0|0|IL|08||||||0|0|12/31/2016|0|0
H4IL08126|KAIFESH, LAWRENCE JOSEPH|C|2|REP|2350.5|0|2710.49|0|359.99|0|0|2000|0|66.56|0|0|50|IL|08||||||0|0|09/15/2015|0|0
H6IL04138|STRAW, ANDREW|O|2|REP|4066.91|0|4066.91|0|0|0|352.61|0|0|0|0|0|5|IL|08||||||0|0|12/31/2015|0|0
H6IL08170|DICIANNI, PETER|O|2|REP|315249.26|0|315249.26|82000|0|0|0|0|0|0|0|0|274213.56|IL|08||||||39660|1000|12/31/2016|40049|950
H8IL08044|MCSWEENEY, DAVID|C|2|REP|23|0|23|0|20.07|20.07|0|0|0|0|0|1150398.52|23|IL|08||||||0|0|12/31/2016|0|0
H0IL08108|FRASER, WILLIAM E|O|3|IND|2829.56|0|2878.99|0|0|-49.43|1443|0|0|0|0|16917.55|871|IL|08||||||0|0|12/31/2016|0|0
H8IL09067|SCHAKOWSKY, JANICE D|I|1|DEM|1376477.89|0|1307371.56|0|280530.98|349637.31|0|0|0|0|0|0|983587.15|IL|09||||||379100|500|12/31/2016|8435.08|500
H6IL09137|DETZEL, DENIS|C|2|REP|0|0|0|0|0|0|0|0|0|0|0|0|0|IL|09||||||0|0|12/11/2015|0|0
H6IL09145|LASONDE, JOAN MCCARTHY|C|2|REP|202329.6|0|202329.6|0|0|0|5406.42|0|0|0|0|0|191948.18|IL|09||||||4950|0|12/31/2016|4000|0
H4IL09074|WILLIAMS, DAVID EARL III|C|3|IND|15659.23|0|16034.23|0|375|0|3094|0|0|0|0|1288.54|12365.23|IL|09||||||0|200|12/31/2016|0|0
H0IL10328|SUMPTION, MILTON J|O|1|DEM|0|0|0|0|0|0|0|0|0|0|0|20301.67|0|IL|10||||||0|0|12/31/2016|0|0
H2IL10068|SCHNEIDER, BRADLEY SCOTT|C|1|DEM|5197782.27|0|5057592.74|0|2467.29|142656.82|5400|130000|0|25000|0|105000|4240872.28|IL|10||||||801368.87|10000|12/31/2016|93278.37|2400
H6IL10135|RODKIN ROTERING, NANCY|C|1|DEM|1510236.51|0|1509065.76|0|0|1170.75|2465.47|345000|0|17000|0|250000|1149399.3|IL|10||||||12100|0|12/31/2016|120218.09|0
H8IL10099|FOOTLIK, JAY K|C|1|DEM|0|0|2137|0|2171.72|34.72|0|0|0|0|0|0|0|IL|10||||||0|0|09/30/2016|0|0
H0IL10302|DOLD, ROBERT JAMES JR|I|2|REP|5488206.47|166221.75|5650246.2|0|191656.25|29616.52|0|0|0|0|0|169365.76|3030284.67|IL|10||||||2284266.41|0|12/31/2016|61451.68|9150
H8IL14067|FOSTER, G. WILLIAM (BILL)|I|1|DEM|2981949.73|9782.22|1761939.94|4000|1067770.54|2287780.33|0|0|0|91480.16|0|1131454.72|2210647.19|IL|11||||||761100|14.02|12/31/2016|3525|0
H4IL11195|SENGER, DARLENE|C|2|REP|0|0|4457.42|0|4457.42|0|0|0|0|1000|0|0|0|IL|11||||||0|0|01/27/2015|0|0
H4IL11229|ROBBINS, CRAIG|C|2|REP|0|0|1300|0|4331.55|3031.55|0|0|0|0|0|0|0|IL|11||||||0|0|12/31/2016|0|0
H6IL11117|KHOURI, TONIA|C|2|REP|753146.76|457.95|751139.49|0|0|2007.27|0|215250|0|0|0|215250|390982.25|IL|11||||||143250|3000|12/31/2016|5640|400
H6IL11125|TAMS, MICHAEL A|C|2|REP|25214.69|0|25214.69|0|0|0|1418.81|20000|0|12838.97|0|0|3712|IL|11||||||0|0|09/30/2015|0|0
