CMTE_ID|CMTE_NM|CMTE_TP|CMTE_DSGN|CMTE_FILING_FREQ|TTL_RECEIPTS|TRANS_FROM_AFF|INDIV_CONTRIB|OTHER_POL_CMTE_CONTRIB|CAND_CONTRIB|CAND_LOANS|TTL_LOANS_RECEIVED|TTP_DISB|TRANSF_TO_AFF|INDV_REFUNDS|OTHER_POL_CMTE_REFUNDS|CAND_LOAN_REPAY|LOAN_REPAY|COH_BOP|COH_COP|DEBTS_OWED_BY|NONFED_TRANS_RECEIVED|CONTRIB_TO_OTHER_CMTE|IND_EXP|PTY_COORD_EXP|NONFED_SHARE_EXP|CVG_END_DT
C00319517|BLACKS IN GOVERNMENT POLITICAL ADVANCEMENT COUNCIL|N|U|Q|3000|0|3000|0|0|0|0|5575|0|0|0|0|0|16231|12956|0|0|0|875|0|4700|12/31/2016
C00319681|8TH DISTRICT DEMOCRATIC COMMITTEE|X|U|Q|604.5|0|207|397.5|0|0|0|632.5|0|0|0|0|0|410.02|366.02|0|0|0|0|0|0|12/31/2016
C00319723|NATIONAL BUSINESS AVIATION ASSOCIATION INC POLITICAL ACTION COMMITTEE (NBAA-PAC)|Q|B|M|260561.96|0|249561.96|7500|0|0|0|184600|0|100|0|0|0|234159.18|310121.14|0|0|184500|0|0|0|12/31/2016
C00319772|NEW DEMOCRAT NETWORK|Q|U|Q|0|0|0|0|0|0|0|0|0|0|0|0|0|327.96|327.96|1049.26|0|0|0|0|0|12/31/2016
C00319905|CEMENT MASONS AND PLASTERERS LOCAL 592 PAC|Q|U|Q|224693.03|9677.29|211178.42|0|0|0|0|206228.76|0|0|0|0|0|4893|23358.13|0|0|0|0|0|0|12/31/2016
C00319962|NEW YORK BUILDING CONGRESS INC PAC|N|U|Q|10500|0|3000|7500|0|0|0|4786.93|0|0|0|0|0|4605.42|10318.49|0|0|4250|0|0|0|12/31/2016
C00320044|NISEI FARMERS LEAGUE PAC|N|U|Q|0|0|0|0|0|0|0|0|0|0|0|0|0|12|12|1455|0|0|0|0|0|12/31/2016
C00320101|FREEPORT-MCMORAN INC. CITIZENSHIP COMMITTEE|Q|B|M|174383.76|0|173993.76|390|0|0|0|208000|0|0|0|0|0|86405.59|52789.35|0|0|208000|0|0|0|12/31/2016
C00320143|HAWAII OPTOMETRIC POLITICAL ACTION COMMITTEE|Q|U|Q|8148|0|8148|0|0|0|0|7540|0|0|0|0|0|4754|5362|0|0|7500|0|0|0|12/31/2016
C00320168|A SECURE AMERICA PAC|N|U|Q|0|0|0|0|0|0|0|0|0|0|0|0|0|154.17|188.17|0|0|0|0|0|0|12/31/2016
C00320176|WESTERN ACTION PAC|Q|U|Q|0|0|0|0|0|0|0|1300|500|0|0|0|0|2818.21|918.21|0|0|800|0|0|0|12/31/2016
C00320218|UNITED ASSOCIATION OF JOURNEYMEN & APPRENTICES OF THE U.S. & CANADA LOCAL 447 FEDERAL PAC|Q|U|Q|527277.99|0|524895.63|0|0|0|0|476108.38|112453.34|0|0|0|0|251247.78|302424.12|0|0|21000|0|0|0|12/31/2016
C00320432|IRISH AMERICAN DEMOCRATS|Q|U|Q|54585|0|21085|33500|0|0|0|49648.47|0|0|5000|0|0|15761.55|20698.28|0|0|17000|2500|0|0|12/31/2016
C00320580|BARRICK GOLD OF NORTH AMERICA INC. EMPLOYEES PAF|Q|B|M|116422.92|0|111422.92|0|0|0|0|156500|0|0|0|0|0|62904.28|22827.2|0|0|156500|0|0|0|12/31/2016
C00320671|MOSS ADAMS LLP POLITICAL ACTION COMMITTEE|Q|U|Q|0|0|0|0|0|0|0|0|0|0|0|0|0|17317.4|17317.4|0|0|0|0|0|0|12/31/2016
C00321141|COLUSA COUNTY REPUBLICAN PARTY (FED)|X|U|Q|2670.07|0|2650|20.07|0|0|0|1405|0|0|0|0|0|238.76|1503.83|0|0|0|0|0|44.8|12/31/2016
C00321158|SALEM COMMUNICATIONS CORPORATION POLITICAL ACTION COMMITTEE|Q|U|Q|130496.54|0|129456.54|0|0|0|0|151308.16|0|0|0|0|0|24461.57|3649.95|0|0|138700|0|0|0|12/31/2016
C00321406|WEBSTER BANK PAC - FEDERAL|Q|U|Q|70690.96|0|70690.96|0|0|0|0|22375|0|0|0|0|0|42278.9|88594.86|0|0|21875|0|0|0|12/31/2016
C00321505|NOKIA SOLUTIONS AND NETWORKS US LLC PAC|Q|B|M|21228.26|0|21228.26|0|0|0|0|50080|0|0|0|0|0|29052.52|200.78|0|0|34200|0|0|0|12/31/2016
C00321596|HOUSE MAJORITY FUND|Q|D|M|28000|0|0|28000|0|0|0|34740|0|0|0|0|0|17462.11|10722.11|0|0|34700|0|0|0|12/31/2016
C00321802|VT HALTER MARINE INC POLITICAL ACTION COMMITTEE|Q|U|Q|28835|0|28835|0|0|0|0|23000|0|0|0|0|0|6593|11748|0|0|23000|0|0|0|12/31/2016
C00321943|DEMOCRATIC PARTY OF ORANGE COUNTY FED PAC|Y|U|M|200502.49|0|178695|16000|0|0|0|249926.46|0|3790|0|0|5100|59272.71|19317.71|2500|0|0|0|0|0|12/31/2016
C00321992|HAWAII MEDICAL SERVICE ASSOCIATION EMPLOYEE POLITICAL ACTION COMMITTEE|N|U|T|.07|0|0|0|0|0|0|1358.38|0|0|0|0|0|1358.31|0|0|0|1000|0|0|0|02/16/2016
C00322362|RHODE ISLAND BROTHERHOOD OF CORRECTIONAL OFFICERS|Q|U|Q|54192.95|0|54192.95|0|0|0|0|52005|0|0|0|0|0|54870.82|57058.77|0|0|400|0|0|0|12/31/2016
C00322560|CALIFORNIA ASSOCIATION OF MORTGAGE PROFESSIONALS PAC- FEDERAL|Q|U|Q|9617|0|9617|0|0|0|0|6321.36|0|0|0|0|0|8376.87|11672.51|0|0|3500|0|0|0|12/31/2016
C00322727|AMERICAN CONCRETE PAVEMENT ASSOCIATION PAC (ACPA)|Q|U|Q|5825|0|5825|0|0|0|0|13000|0|0|0|0|0|11664.94|4489.94|0|0|13000|0|0|0|12/31/2016
C00322768|BUTTE COUNTY REPUBLICAN PARTY (FED)|Y|U|M|31102.83|0|24059|550|0|0|0|30492.44|0|0|0|0|0|169.15|779.54|0|6127.31|268.33|0|0|7209.34|12/31/2016
C00322784|UNITED ASSOC LOCAL 50 PLUMBERS AND STEAMFITTERS POLITICAL ACTION FUND|Q|U|Q|108925.85|0|108925.85|0|0|0|0|103702|0|0|0|0|0|16006.99|21230.84|0|0|1750|0|0|0|12/31/2016
C00322958|MONTANA SHOOTING SPORTS ASSN POLITICAL COMMITTEE|O|U|Q|5455.74|0|4446.99|1000|0|0|0|4507.5|0|0|0|0|0|3613.4|4561.64|0|0|0|0|0|7.5|12/31/2016
C00323048|ORACLE AMERICA, INC. POLITICAL ACTION COMMITTEE (ORACLE PAC)|Q|B|M|364041.31|0|364041.31|0|0|0|0|363211.36|0|3000|0|0|0|23617.73|24447.68|0|0|358575|0|0|0|12/31/2016
C00323253|MONTGOMERY COUNTY DEMOCRATIC COMMITTEE FEDERAL ACCT|Y|U|Q|0|0|0|0|0|0|0|0|0|0|0|0|0|964.8|964.8|0|0|0|0|0|0|12/31/2016
C00323311|ISLE OF CAPRI CASINOS, INC. POLITICAL ACTION COMMITTEE|Q|U|Q|46798.63|0|46750|0|0|0|0|16103.14|0|0|0|0|0|7784.32|38479.81|0|0|14000|0|0|0|12/31/2016
C00323352|COMMITTEE FOR A LIVABLE FUTURE|Q|D|M|235003.05|115000|16260|103740|0|0|0|241709.56|0|0|0|0|0|29033.44|22326.93|0|0|227500|0|0|0|12/31/2016
C00323444|OIL HEAT INSTITUTE OF L I FEDERAL POLITICAL ACTION CMTE|Q|U|Q|9800|0|9800|0|0|0|0|8800|0|0|0|0|0|848|1848|0|0|8800|0|0|0|12/31/2016
C00323576|HEALTH CARE LEADERSHIP COMMITTEE|Q|U|Q|24200|0|24200|0|0|0|0|25024.56|0|0|0|0|0|12234.8|11410.24|0|0|2750|0|0|0|12/31/2016
C00323659|NATIONAL ASSN. OF DENTAL PLANS POLITICAL ACTION COMMITTEE (NADPAC)|Q|U|Q|21100|0|4600|16500|0|0|0|16500|0|0|0|0|0|20680.13|25280.13|0|0|16500|0|0|0|12/31/2016
C00323758|INDEPENDENT HEALTH ASSOCIATION INC POLITICAL ALLIANCE|N|U|Q|1600|0|0|0|0|0|0|10113.45|0|0|0|0|0|15165|5851|0|0|8500|0|0|0|12/31/2016
C00323923|STONEWALL DEMOCRATIC CLUB|Q|D|Q|0|0|0|0|0|0|0|438|0|0|0|0|0|477.93|39.93|0|0|0|0|0|0|12/31/2016
C00324103|NCR CORPORATION POLITICAL ACTION COMMITTEE (NCRPAC)|Q|B|M|23397.95|0|22898|0|0|0|0|20877|0|0|0|0|0|17975.21|20496.16|0|0|20000|0|0|0|12/31/2016
C00324483|BERKSHIRE HATHAWAY ENERGY PAC|Q|U|Q|279930.72|0|279140.04|0|0|0|0|97680.87|0|0|0|0|0|275979.78|458229.63|0|0|86600|0|0|0|12/31/2016
C00324673|MILWAUKEE POLICE ASSOCIATION PAC|Q|U|Q|86544.38|0|86344|0|0|0|0|89034.96|20000|0|0|0|0|38835.58|36345|0|0|19400|0|0|0|12/31/2016
C00324780|AMERICAN ACADEMY OF EMERGENCY MEDICINE POLITICAL ACTION COMMITTEE AAEM PAC|Q|U|Q|47271.47|0|39439|0|0|0|0|13821.01|0|0|0|0|0|258094|291546|0|0|13500|0|0|0|12/31/2016
C00324871|FREE AGENTS PAC|W|U|Q|4620.13|0|4409|0|0|0|0|53443.09|0|0|0|0|0|60613.33|11790.37|0|0|100|0|0|0|12/31/2016
C00325076|CAMPAIGN FOR WORKING FAMILIES|Q|U|M|632234.69|0|603153.9|0|0|0|0|640271.33|0|3845|0|0|0|414085.84|406049.2|6080.21|0|63000|14304|0|0|12/31/2016
C00325092|HUNTINGTON INGALLS INDUSTRIES, INC. PAC (SHIPPAC)|Q|B|M|1032563.17|0|1004981.42|0|0|0|0|1087810.5|0|472.5|0|0|0|472897.35|417650.02|0|0|1087000|0|0|0|12/31/2016
C00325241|REFORM PARTY OF KANSAS|X|U|Q|0|0|0|0|0|0|0|0|0|0|0|0|0|38|38|0|0|0|0|0|0|12/31/2016
C00325324|NATIONAL MILK PRODUCERS FEDERATION PAC (NMPF PAC)|Q|B|M|109011.53|0|71511.04|34000|0|0|0|117823.26|0|0|0|0|0|19217.64|10405.91|0|0|116250|0|0|0|12/31/2016
C00325332|AMERICAN SENIORS HOUSING ASSOCIATION (SENIORS HOUSING PAC)|Q|B|M|856908|0|844908|12000|0|0|0|891720.3|0|0|0|0|0|851520.26|816707.96|0|0|871500|0|0|0|12/31/2016
C00325357|PIONEER POLITICAL ACTION COMMITTEE|Q|D|M|1478550.27|0|284950|1193600.27|0|0|0|1103721.24|10000|0|1350.27|0|0|129127.2|503956.23|0|0|544546.01|0|0|0|12/31/2016
C00325464|TUOLUMNE COUNTY REPUBLICAN PARTY (FED)|X|U|Q|34837.11|1400|28630.44|0|0|0|0|33945.74|150|0|0|0|0|74.56|965.93|0|0|0|0|0|0|12/31/2016
C00325639|THEATRICAL PROTECTIVE UNION LOCAL NO ONE IATSE NEW YORK CITY STAGEHANDS PAC INC|Q|U|Q|23364.66|0|23337|0|0|0|0|17388.6|0|0|0|0|0|8034.15|14010.21|0|0|9000|0|0|0|12/31/2016
C00325647|FIRST COMMAND FINANCIAL PLANNING, INC. PAC|Q|U|Q|163995.52|0|162933.17|0|0|0|0|199630.28|0|30|0|0|0|327102.1|291467.34|0|0|198400|0|0|0|12/31/2016
C00325704|KUCINICH ACTION PAC|N|U|T|23000.75|0|17000.75|0|0|0|0|23405.02|0|0|0|0|0|404.27|0|0|0|0|0|0|0|11/28/2016
C00325811|SABRE GLBL, INC. POLITICAL ACTION COMMITTEE|Q|B|M|217002.03|0|216935.88|0|0|0|0|172012|0|0|0|0|0|223711.58|268701.61|0|0|172000|0|0|0|12/31/2016
C00325936|SOCIETY OF THORACIC SURGEONS POLITICAL ACTION COMMITTEE|Q|B|M|273078|0|268078|0|0|0|0|245915.08|0|0|0|0|0|84511.43|111674.35|0|0|234000|0|0|0|12/31/2016
C00325977|WASHINGTON STATE FARM BUREAU PAC|Q|U|M|12079.5|0|12079.5|0|0|0|0|12905.35|0|0|0|0|0|1662.23|836.38|0|0|7500|0|0|0|12/31/2016
C00325993|DEFEND AMERICA PAC|Q|D|M|500862.69|0|48500|414500|0|0|0|479309.25|0|0|0|0|0|4535691.83|4544407.3|0|0|275000|0|0|0|12/31/2016
C00326009|ELECTRIC POWER SUPPLY ASSOCIATION POLITICAL ACTION COMMITTEE|Q|B|M|38250|0|9250|29000|0|0|0|37000|0|0|0|0|0|29803.57|31053.57|0|0|37000|0|0|0|12/31/2016
C00326082|FUND FOR A CONSERVATIVE FUTURE|Q|D|M|628110|0|80735|537375|0|0|0|549963.85|0|0|5000|0|0|24031.47|102177.62|0|0|305000|0|0|0|12/31/2016
C00326132|TRULIANT FCU PAC|Q|U|Q|10863.71|0|9788|0|0|0|0|17000|0|0|0|0|0|27939|21805|0|0|14500|0|0|0|12/31/2016
C00326256|SECURITY TRADERS ASSOCIATION POLITICAL ACTION COMMITTEE|Q|B|M|5850|0|5700|0|0|0|0|10635|0|0|0|0|0|7189.35|2404.35|0|0|10500|0|0|0|12/31/2016
C00326330|WAFFLE HOUSE INC POLITICAL ACTION COMMITTEE (WAFFLE HOUSE PAC)|Q|U|Q||||||||||||||||||||||
C00326389|SNAKE RIVER SUGAR COMPANY POLITICAL ACTION COMMITTEE|Q|U|M|364937.5|0|364937.5|0|0|0|0|199500|0|0|0|0|0|92222.44|257659.94|0|0|199500|0|0|0|12/31/2016
C00326439|HOUSE CONSERVATIVES FUND|Q|D|M|608217.82|93174.85|74861.01|421500|0|0|0|649911.29|0|0|0|0|0|93771.65|52078.18|0|0|274000|0|0|0|12/31/2016
C00326488|THE SPECTRUM GROUP POLITICAL ACTION COMMITTEE (SPECPAC)|Q|B|M|10450|0|10450|0|0|0|0|10012|0|0|0|0|0|34967.2|35405.2|0|0|10000|0|0|0|09/30/2016
C00326496|GREAT WEST CASUALTY COMPANY EMPLOYEE & AGENT PAC|N|U|Q|2685.08|0|2685.08|0|0|0|0|500|0|0|0|0|0|5319.21|7504.29|0|0|500|0|0|0|12/31/2016
C00326595|CAPITAL ONE FINANCIAL CORP. ASSOC. POLITICAL FUND|Q|B|M|1124698.35|0|1116448.35|0|0|0|0|1190147.61|0|1100|0|0|0|260309.16|194859.9|0|0|1152250|0|0|0|12/31/2016
C00326736|KIDNEY CARE COUNCIL POLITICAL ACTION COMMITTEE|Q|B|M|15861.4|0|6850|5000|0|0|0|15908.24|0|0|0|0|0|8600.12|8553.28|0|0|15478.24|0|0|0|12/31/2016
C00326751|DEMOCRATIC PARTY OF THE SAN FERNANDO VALLEY|N|U|Q|73198.65|0|52795.6|5401.7|0|0|0|94275.37|0|195|0|0|0|27632.32|6555.6|0|8767.47|950|0|0|20288.48|12/31/2016
C00326835|HARRIS COUNTY REPUBLICAN PARTY FEDERAL COMMITTEE|X|U|M|1942206.92|37025|1031559.88|72581.01|0|0|0|1917225.3|35725.11|4075.49|0|0|0|26816.47|51798.09|0|786943.93|20000|0|0|1171358.78|12/31/2016
C00326868|AMALGAMATED SUGAR COMPANY LLC POLITICAL ACTION COMMITTEE, THE|Q|U|M|33094.2|0|33094.2|0|0|0|0|35000|0|0|0|0|0|11287.99|9382.19|0|0|19000|0|0|0|12/31/2016
C00326900|NATIONAL BREAST CANCER COALITION PAC|N|U|Q|28.1|0|0|0|0|0|0|250|0|0|0|0|0|14872.6|14651.9|0|0|0|0|0|0|12/31/2016
C00326918|NEW JERSEY DENTAL ASSOCIATION FEDERAL PAC|Q|U|T|1|0|2|0|0|0|0|0|0|0|0|0|0|908|0|0|0|0|0|0|0|08/08/2016
C00327064|TREA SENIOR CITIZENS LEAGUE, INC. POLITICAL ACTION COMMITTEE (TSCL-PAC)|Q|B|M|0|0|0|0|0|0|0|26008.54|0|0|0|0|0|26081.82|73.28|0|0|24500|0|0|0|12/31/2016
C00327072|SOVEREIGN BANCORP INC PAC|Q|U|Q|1820|0|1820|0|0|0|0|0|0|0|0|0|0|5925.57|7745.57|0|0|0|0|0|0|12/31/2016
C00327106|YUBA COUNTY REPUBLICAN PARTY (FED. ACCT.)|Y|U|M|1802.33|0|1567|0|0|0|0|7537.49|500|0|0|0|0|9164.71|3429.55|0|-815.67|0|0|0|2025.8|12/31/2016
C00327122|INTERNATIONAL SHIPHOLDING CORPORATION POLITICAL ACTION COMMITTEE|N|U|Q|22000|0|22000|0|0|0|0|10750|0|0|0|0|0|3106.52|14366.52|0|0|10750|0|0|0|03/31/2016
C00327130|NATIONAL SKI AREAS ASSOCIATION POLITICAL ACTION COMMITTEE|N|U|Q|2250|0|2250|0|0|0|0|0|0|0|0|0|0|596|2846|0|0|0|0|0|0|12/31/2016
C00327155|SCHOTTENSTEIN STORES CORPORATION PAC|N|U|Q|12080.73|0|13513.06|1433|0|0|0|3600|0|0|0|0|0|1319|0|0|0|3600|0|0|0|12/31/2016
C00327189|VALUE IN ELECTING WOMEN POLITICAL ACTION COMMITTEE|W|U|M|429899.52|0|84910|344989.52|0|0|0|435724.14|0|0|0|0|0|42594.92|36770.3|0|0|261500|0|0|0|12/31/2016
C00327395|SEARCHLIGHT LEADERSHIP FUND|Q|D|M|1479654.06|20448.25|456635.7|1002300|0|0|0|1339155.2|0|2772.48|0|0|0|115526.83|256025.69|0|0|226500|0|0|0|12/31/2016
C00327445|SPECTRUM HEALTHCARE RESOURCES INC POLITICAL ACTION COMMITTEE (SHR PAC)|Q|U|Q|1495|0|1495|0|0|0|0|1000|0|0|0|0|0|1839.99|2334.99|0|0|1000|0|0|0|12/31/2016
C00327460|ILLINOIS ASSOCIATION OF MORTGAGE PROFESSIONALS IAMP FEDPAC|Q|U|Q||||||||||||||||||||||
C00327478|PLUMBERS LOCAL UNION NO. 1 NYC-POLITICAL ACTION COMMITTEE|Q|U|Q|533321.23|0|532449.68|0|0|0|0|429337.6|0|0|0|0|0|331819.73|435803.36|0|0|12000|0|0|0|12/31/2016
C00327593|CASSIDY & ASSOCIATES, INC. POLITICAL ACTION COMMITTEE|N|B|Q|13412.11|0|13412.11|0|0|0|0|17588.13|0|0|0|0|0|12697.89|8521.87|0|0|7387.76|0|0|0|12/31/2016
C00327783|TEMPO 802 INC. OF THE ASSOCIATED MUSICIANS OF GREATER NEW YORK|Q|B|Q|1500.75|0|1500.75|0|0|0|0|1550|0|0|0|0|0|4019.97|3526.42|0|0|1550|0|0|0|12/31/2016
C00327890|RHODE ISLAND REFORM PARTY STATE COMMITTEE|X|U|T|0|0|0|0|0|0|0|12.1|0|0|0|0|0|0|0|0|0|0|0|0|0|06/30/2015
C00328278|ARKANSAS BANKERS ASSOCIATION PAC INC|Q|U|Q|48657.5|0|38657.5|10000|0|0|0|58750|48750|10000|0|0|0|33324.08|23231.58|0|0|0|0|0|0|12/31/2016
C00328369|TECHNOLOGY NETWORK (TECHNET) FEDERAL PAC|Q|B|M|50636|0|29500|21000|0|0|0|36941.35|0|0|0|0|0|34616.31|48310.96|0|0|34176|0|0|0|12/31/2016
C00328401|THE LINCOLN CLUB OF ORANGE COUNTY FEDERAL PAC|Q|U|Q|54854.95|0|54825|0|0|0|0|53363.75|0|0|0|0|0|1992.58|3483.78|0|0|47500|0|0|0|12/31/2016
C00328468|THE COMMITTEE FOR THE PRESERVATION OF CAPITALISM|Q|D|M|183805.78|0|19744.06|164048.53|0|0|0|208698.96|0|0|0|0|0|26193.18|1300|0|0|127170.05|0|0|0|11/28/2016
C00328799|AMERICAN BUSINESS MEDIA POLITICAL ACTION COMMITTEE|Q|U|Q||||||||||||||||||||||
C00329185|QUEST DIAGNOSTICS INCORPORATED POLITICAL ACTION COMMITTEE|Q|B|M|173696.88|0|173696.88|0|0|0|0|135650|0|100|0|0|0|195980.37|234027.25|0|0|109500|0|0|0|12/31/2016
C00329292|EDUCATION & OPPORTUNITY FUND II|Q|U|Q|164.95|0|164.95|0|0|0|0|2629.35|0|0|0|0|0|3310.46|846.06|0|0|1250|0|0|0|12/31/2016
C00329326|PLUMBERS AND PIPEFITTERS LOCAL UNION 51 POLITICAL ACTION COMMITTEE|N|U|Q|10000|10000|0|0|0|0|0|9150|5450|0|0|0|0|4888|5738|0|0|0|0|0|0|12/31/2016
C00329425|BURGER KING FRANCHISEE PAC|Q|U|M|327560.11|0|327437|0|0|0|0|273592.88|0|5000|0|0|0|16105.08|70072.31|0|0|260500|0|0|0|12/31/2016
C00329474|YUM BRANDS INC. GOOD GOVERNMENT FUND|Q|B|M|128527.36|0|127777.36|0|0|0|0|139000|0|0|0|0|0|66283.38|55810.74|0|0|122500|0|0|0|12/31/2016
C00329631|HOMESTREET INC POLITICAL ACTION COMMITTEE (HOMESTREET PAC)|Q|U|Q|9958|0|9958|0|0|0|0|15000|10000|0|0|0|0|11956.9|6914.9|0|0|5000|0|0|0|12/31/2016
C00329920|INTERNATIONAL CHIROPRACTORS ASSOCIATION-POLITICAL ACTION COMMITTEE|Q|U|Q|34744|0|34744.2|0|0|0|0|53256.16|1000|0|0|0|0|32957|14445|0|0|9000|0|0|0|12/31/2016
C00329979|PROSTATE CANCER RESEARCH POLITICAL ACTION COMMITTEE (CAP PAC)|Q|U|M|0|0|0|0|0|0|0|180|0|0|0|0|0|80888.51|80708.51|0|0|0|0|0|0|12/31/2016
C00330019|TWENTY-FIRST CENTURY FOX, INC. PAC (FOX PAC)|Q|B|M|615457.56|0|602855.41|0|0|0|0|639023.38|0|636.9|0|0|0|224116.08|200550.26|0|0|629200|0|0|0|12/31/2016
C00330118|TACO POLITICAL ACTION COMMITTEE|Q|U|Q|387286.74|0|386651|0|0|0|0|254985.8|0|0|0|0|0|88480.48|220781.42|0|0|232500|0|0|0|12/31/2016
C00330233|ALLIANCE COAL, LLC PAC|Q|U|Q|288402.58|0|288402.58|0|0|0|0|268968.38|0|0|0|0|0|228450.49|247884.69|0|0|192900|1231.72|0|0|12/31/2016
C00330290|LYKES BROS. INC. POLITICAL ACTION COMMITTEE|N|U|M|14500|0|14500|0|0|0|0|10094.78|0|0|0|0|0|8393.75|12798.97|0|0|10000|0|0|0|12/31/2016
C00330514|AUTONATION INC POLITICAL ACTION COMMITTEE|Q|U|Q|0|0|0|0|0|0|0|40500|0|0|0|0|0|84015.4|43515.4|0|0|40500|0|0|0|12/31/2016
C00330647|ECHOSTAR CORPORATION AND DISH NETWORK CORPORATION PAC (ECHOSTAR DISH NETWORK PAC)|Q|B|M|471879.5|0|471219.5|0|0|0|0|468180|0|0|0|0|0|155436.83|159136.33|0|0|463550|0|0|0|12/31/2016
C00330696|ASSOCIATED MILK PRODUCERS INC. POLITICAL ACTION COMMITTEE|Q|U|M|58544.45|0|54538.55|0|0|0|0|67799.91|0|0|0|0|0|347433.52|338178.06|0|0|57500|0|0|0|12/31/2016
C00330720|TRUST PAC TEAM REPUBLICANS FOR UTILIZING SENSIBLE TACTICS|Q|D|Q|585126.71|34700.77|33450|515500|0|0|0|862849.11|0|0|0|0|0|339753.61|62031.21|0|0|344000|0|0|0|12/31/2016
C00331017|AMERICAN ASSOCIATION OF PHYSICIAN SPECIALISTS INC. POLITICIAN ACTION COMMITTEE (AAPSPAC)|Q|U|Q|1200|0|1200|0|0|0|0|10882.55|0|0|0|0|0|11300.22|1617.67|0|0|0|0|0|0|12/31/2016
C00331173|NATIONAL ELECTRICAL MANUFACTURERS ASSOCIATION POLITICAL ACTION COMMITTEE ('NEMA PAC')|Q|B|Q|41167|0|31167|10000|0|0|0|28555.3|0|0|0|0|0|7564.75|20176.45|0|0|28500|0|0|0|12/31/2016
C00331363|THE SERVICEMASTER COMPANY PAC (SERVEPAC)|Q|U|T||||||||||||||||||||||
C00331454|PEOPLE FOR THE AMERICAN WAY VOTERS ALLIANCE|Q|U|Q|32136.43|0|32136.43|0|0|0|0|32833.85|0|0|0|0|0|10451.09|9753.67|0|0|30456.68|0|0|0|12/31/2016
C00331462|AMERICAN ACADEMY OF SLEEP MEDICINE POLITICAL ACTION COMMITTEE|Q|U|Q|35593.35|0|35590|0|0|0|0|6170.08|0|0|0|0|0|49116.16|78539.43|0|0|4837.83|0|0|0|12/31/2016
C00331686|FASPAC FAREWAY STORES INC PAC|Q|U|Q|31638|0|31638|0|0|0|0|31700|0|0|0|0|0|11600|11538|0|0|5700|0|0|0|12/31/2016
C00331694|AMERICA WORKS PAC|Q|D|M|1321484.24|72900|446584.24|797000|0|0|0|1347216.77|0|0|0|0|0|69119.86|43387.33|0|0|826500|0|0|0|12/31/2016
C00331744|AMERICAN DREAM PAC|Q|U|T|0|0|0|0|0|0|0|1015.82|0|0|0|0|0|1015.82|0|0|0|1000|0|0|0|03/31/2015
C00331835|NAVIENT CORPORATION PAC (NAVIENT PAC)|Q|B|M|385751.15|0|385751.15|0|0|0|0|316450|0|0|0|0|0|11579.26|80880.41|0|0|316450|0|0|0|12/31/2016
C00331876|ORGANIZATION OF STAFF ANALYSTS PAC|N|U|Q|9281.78|0|9200|0|0|0|0|1017.04|0|0|0|0|0|21606|29871|0|0|1000|0|0|0|12/31/2016
C00331918|UNITED ASSN OF JMEN & APPRENTICES OF THE PLUM BING & PIPEFITTING IND LOCAL 290 FEDERAL PAC|Q|U|Q|21643.52|0|21627|0|0|0|0|360|0|0|0|0|0|52212|73497|0|0|0|0|0|0|12/31/2016
C00331942|CHURCHILL DOWNS INCORPORATED FPAC|N|U|Q|0|0|0|0|0|0|0|0|0|0|0|0|0|550|550|0|0|0|0|0|0|12/31/2016
C00331991|DIRECTV GROUP, INC. FUND - FEDERAL (DIRECTV PAC)|Q|B|M|613321.14|0|512321.14|0|0|0|0|419804.27|0|8591.27|0|0|0|429543.12|623059.99|0|0|309500|0|0|0|12/31/2016
C00332031|INDEPENDENT ELECTRICAL CONTRACTORS INC PAC (IEC PRIDE PAC)|Q|B|Q|92352.75|0|92098.96|0|0|0|0|83000|0|0|0|0|0|26087.96|35440.71|0|0|82000|0|0|0|12/31/2016
C00332221|LIBERTARIAN ASSOCIATION OF MASSACHUSETTS|Y|U|M|29842.28|0|29841.66|0|0|0|0|23803.04|0|0|0|0|0|3154.03|9193.27|0|0|3000|0|0|0|12/31/2016
C00332254|NATIONAL ASSOCIATION OF DEVELOPMENT COMPANIES 504PAC|Q|B|Q|26483.15|0|26470.01|0|0|0|0|24500|0|0|0|0|0|10018.64|12001.79|0|0|24500|0|0|0|12/31/2016
C00332296|SUSAN B ANTHONY LIST INC. CANDIDATE FUND|Q|U|M|342003.02|0|341413.65|0|0|0|0|330064.63|0|250|0|0|0|36153.87|48092.26|0|0|208202.84|0|0|0|12/31/2016
C00332395|MYLAN INC. POLITICAL ACTION COMMITTEE (MYPAC)|Q|B|M|249219.81|0|243219.81|0|0|0|0|168818.7|0|585|0|0|0|168437.87|248838.98|0|0|122000|0|0|0|12/31/2016
C00332478|TEXAS GOOD ROADS/TRANSPORTATION ASSOC PAC (ROAD PAC)|Q|U|T|0|0|0|0|0|0|0|6|0|0|0|0|0|6|0|0|0|0|0|0|0|01/31/2016
C00332643|BRYAN CAVE LLP POLITICAL ACTION COMMITTEE|Q|B|M|543837.27|0|541337.27|0|0|0|0|609687|0|2922|0|0|0|93674.32|27824.59|0|0|579750|0|0|0|12/31/2016
C00332775|ESSROC CEMENT CORP POLITICAL ACTION COMMITTEE "ESSROC PAC"|Q|U|T|10506.12|0|10473|0|0|0|0|27715|25177|0|0|0|0|17208|0|0|0|500|0|0|0|10/31/2016
